Response_reg	112	CP065312.1_10	314	1.8e-25	1	111	9	119	0.982142857143
GGDEF	161	CP065312.1_10	314	2e-40	1	161	150	305	0.993788819876
Fer4	24	CP065312.1_1001	68	6.1e-10	2	24	7	29	0.916666666667
Fer4	24	CP065312.1_1001	68	2.6e-08	1	20	42	61	0.791666666667
HTH_IclR	52	CP065312.1_1004	253	5.8e-13	1	52	11	61	0.980769230769
IclR	129	CP065312.1_1004	253	2.9e-35	7	128	131	250	0.937984496124
SBP_bac_5	377	CP065312.1_1011	560	6.7e-76	2	373	100	463	0.984084880637
Response_reg	112	CP065312.1_1012	522	5.9e-26	2	111	5	116	0.973214285714
HTH_18	81	CP065312.1_1012	522	3.5e-19	1	80	435	513	0.975308641975
dCache_1	249	CP065312.1_1013	588	3.9e-08	11	197	49	235	0.746987951807
HATPase_c	111	CP065312.1_1013	588	4.3e-08	6	109	474	576	0.927927927928
SBP_bac_1	315	CP065312.1_1014	438	4.1e-31	7	312	51	348	0.968253968254
HTH_1	60	CP065312.1_1020	293	1.8e-22	2	60	6	64	0.966666666667
LysR_substrate	209	CP065312.1_1020	293	5.1e-35	5	204	91	290	0.952153110048
SBP_bac_5	377	CP065312.1_1023	529	1.1e-70	1	367	93	440	0.970822281167
PTS-HPr	82	CP065312.1_1031	76	1.4e-06	20	69	16	63	0.59756097561
CbiA	128	CP065312.1_1032	281	2.9e-12	2	55	45	156	0.4140625
Pribosyltran	159	CP065312.1_1035	191	8.6e-09	31	116	52	146	0.534591194969
Response_reg	112	CP065312.1_104	137	2.9e-18	46	111	1	65	0.580357142857
Trans_reg_C	77	CP065312.1_104	137	6.8e-07	2	34	99	131	0.415584415584
Pribosyltran	159	CP065312.1_1047	472	3.8e-09	14	120	258	373	0.666666666667
HisKA	64	CP065312.1_105	911	2e-16	1	63	531	596	0.96875
HATPase_c	111	CP065312.1_105	911	3.1e-26	1	108	644	758	0.963963963964
Response_reg	112	CP065312.1_105	911	4.9e-22	2	111	789	904	0.973214285714
HTH_3	55	CP065312.1_1060	310	3.2e-16	1	55	7	61	0.981818181818
