Trans_reg_C	77	CP065321.1_1005	224	7.8e-23	5	77	151	222	0.935064935065
MarR	59	CP065321.1_1025	382	7.2e-06	14	49	334	369	0.593220338983
HTH_3	55	CP065321.1_1047	250	1.4e-12	1	55	7	61	0.981818181818
HTH_3	55	CP065321.1_1056	142	1.6e-12	1	53	8	61	0.945454545455
HTH_3	55	CP065321.1_1060	69	1.4e-05	1	54	7	60	0.963636363636
HTH_5	47	CP065321.1_1124	87	8.5e-07	23	47	42	66	0.510638297872
DUF24	91	CP065321.1_1141	112	8.4e-28	1	89	20	109	0.967032967033
PadR	75	CP065321.1_1144	178	6.8e-12	1	74	8	82	0.973333333333
HTH_3	55	CP065321.1_1146	117	2.8e-12	1	54	12	65	0.963636363636
HTH_3	55	CP065321.1_1172	70	2e-20	1	55	7	61	0.981818181818
HTH_3	55	CP065321.1_1185	145	1.9e-17	1	55	18	72	0.981818181818
HTH_AraC	42	CP065321.1_1203	517	1.6e-05	14	41	434	462	0.642857142857
HTH_AraC	42	CP065321.1_1203	517	1.1e-12	2	42	475	513	0.952380952381
HTH_6	77	CP065321.1_1254	286	4.7e-19	6	74	7	75	0.883116883117
LacI	46	CP065321.1_1262	320	1.3e-18	10	46	2	38	0.782608695652
Arg_repressor	70	CP065321.1_128	149	3.7e-26	3	68	2	67	0.928571428571
FUR	120	CP065321.1_1287	149	1.6e-25	7	119	9	121	0.933333333333
HTH_11	55	CP065321.1_1315	298	1.5e-14	1	53	5	56	0.945454545455
HTH_3	55	CP065321.1_1337	119	5.6e-07	10	31	80	101	0.381818181818
HTH_3	55	CP065321.1_1345	203	1.1e-13	1	55	13	67	0.981818181818
HTH_3	55	CP065321.1_1352	166	1.7e-07	1	54	45	99	0.963636363636
HTH_3	55	CP065321.1_1352	166	1.7e-08	1	37	116	152	0.654545454545
HTH_3	55	CP065321.1_1365	164	2.7e-05	9	32	129	152	0.418181818182
HTH_3	55	CP065321.1_1381	120	5.6e-06	1	53	19	71	0.945454545455
HTH_3	55	CP065321.1_1386	115	1.3e-16	2	55	11	64	0.963636363636
HTH_3	55	CP065321.1_1390	183	2.2e-16	1	51	12	62	0.909090909091
LytTR	98	CP065321.1_1475	93	5.3e-12	13	96	1	83	0.84693877551
Fe_dep_repress	60	CP065321.1_1490	121	3.7e-11	3	57	4	58	0.9
MarR	59	CP065321.1_1504	156	1.6e-09	18	57	63	102	0.661016949153
HTH_1	60	CP065321.1_151	290	6.3e-23	1	59	3	61	0.966666666667
Fe_dep_repress	60	CP065321.1_1510	123	3.8e-10	3	56	6	59	0.883333333333
TrmB	68	CP065321.1_155	121	1.2e-06	4	58	25	86	0.794117647059
CSD	66	CP065321.1_1604	70	8e-30	1	65	1	68	0.969696969697
HTH_5	47	CP065321.1_1637	116	8.8e-20	1	47	40	86	0.978723404255
HTH_1	60	CP065321.1_164	290	6.3e-23	1	59	3	61	0.966666666667
KilA-N	111	CP065321.1_1648	203	6.7e-15	15	102	74	185	0.783783783784
MarR	59	CP065321.1_1680	336	4.4e-09	6	58	234	286	0.881355932203
DUF24	91	CP065321.1_1680	336	6.3e-05	37	86	263	313	0.538461538462
HTH_3	55	CP065321.1_1694	148	2.4e-18	3	53	9	59	0.909090909091
Trans_reg_C	77	CP065321.1_1746	232	6.5e-25	1	76	153	228	0.974025974026
SpoVT_AbrB	46	CP065321.1_1761	180	1.3e-07	2	42	9	50	0.869565217391
HTH_3	55	CP065321.1_1774	101	1.1e-15	1	55	10	64	0.981818181818
HTH_3	55	CP065321.1_1786	74	6.2e-10	3	54	10	62	0.927272727273
HTH_AraC	42	CP065321.1_18	692	2.5e-09	6	42	599	635	0.857142857143
HTH_AraC	42	CP065321.1_18	692	1e-07	7	41	649	684	0.809523809524
DUF24	91	CP065321.1_1807	113	1.4e-33	1	87	18	104	0.945054945055
GerE	57	CP065321.1_1810	768	1.4e-09	4	56	708	760	0.912280701754
HTH_3	55	CP065321.1_183	797	5.6e-05	2	50	684	732	0.872727272727
HTH_1	60	CP065321.1_1845	301	3.3e-21	3	59	5	61	0.933333333333
HTH_3	55	CP065321.1_1850	105	5.3e-08	1	54	10	63	0.963636363636
DUF24	91	CP065321.1_1853	117	1.1e-29	1	88	16	103	0.956043956044
HTH_5	47	CP065321.1_1855	104	2.1e-16	2	45	28	71	0.914893617021
HTH_5	47	CP065321.1_1856	121	1.5e-20	1	47	39	85	0.978723404255
