LacI	46	CP065317.1_10	333	6.9e-21	2	46	4	48	0.95652173913
HTH_3	55	CP065317.1_1013	428	1.5e-09	1	50	6	55	0.890909090909
HTH_3	55	CP065317.1_1026	129	3e-16	1	55	10	64	0.981818181818
DUF24	91	CP065317.1_1028	112	9e-20	1	88	17	105	0.956043956044
MerR	38	CP065317.1_1031	140	7.2e-17	1	38	2	39	0.973684210526
DUF24	91	CP065317.1_1033	110	6.3e-31	1	89	18	106	0.967032967033
CSD	66	CP065317.1_1037	67	1.8e-31	2	65	3	65	0.954545454545
Mga	87	CP065317.1_1048	493	5.9e-08	3	86	90	178	0.954022988506
HTH_1	60	CP065317.1_1052	295	5.3e-25	1	60	3	62	0.983333333333
LacI	46	CP065317.1_1056	332	5.9e-17	1	46	7	53	0.978260869565
Mga	87	CP065317.1_1060	670	3.7e-07	14	82	74	145	0.781609195402
LexA_DNA_bind	65	CP065317.1_107	207	5.1e-25	6	65	7	66	0.907692307692
TrmB	68	CP065317.1_1074	938	5.4e-05	22	62	26	66	0.588235294118
Trans_reg_C	77	CP065317.1_1077	222	5.2e-10	3	77	133	208	0.961038961039
MarR	59	CP065317.1_1094	151	1.6e-15	1	58	28	85	0.966101694915
HTH_Mga	60	CP065317.1_1111	483	9.6e-08	1	59	11	68	0.966666666667
Mga	87	CP065317.1_1111	483	3.4e-23	2	86	77	163	0.965517241379
HTH_6	77	CP065317.1_1138	251	3.1e-15	13	76	9	72	0.818181818182
FUR	120	CP065317.1_114	148	4.2e-41	2	120	16	133	0.983333333333
HTH_AraC	42	CP065317.1_118	273	1.8e-09	4	41	186	223	0.880952380952
HTH_AraC	42	CP065317.1_118	273	2.8e-14	6	40	237	272	0.809523809524
LytTR	98	CP065317.1_1193	240	1.7e-22	2	93	151	239	0.928571428571
HTH_6	77	CP065317.1_1234	296	8.3e-18	5	72	8	75	0.87012987013
HTH_3	55	CP065317.1_1238	289	9.7e-05	1	32	10	41	0.563636363636
HTH_DeoR	57	CP065317.1_124	254	1.1e-15	1	55	6	60	0.947368421053
GntR	64	CP065317.1_1244	238	3.8e-21	5	64	7	66	0.921875
HTH_11	55	CP065317.1_126	331	0.0001	13	38	19	44	0.454545454545
Rrf2	83	CP065317.1_1261	142	1.1e-24	1	83	1	81	0.987951807229
GerE	57	CP065317.1_1267	166	1.3e-06	10	41	125	156	0.543859649123
Mga	87	CP065317.1_1268	494	7.7e-15	7	81	86	159	0.850574712644
HTH_3	55	CP065317.1_128	282	1.2e-07	1	31	8	37	0.545454545455
LytTR	98	CP065317.1_1280	243	4.1e-33	1	97	143	239	0.979591836735
