0035607	54	CP065316.1_102	176	2.2e-10	4	54	121	169	0.925925925926
0045030	74	CP065316.1_1066	224	6.3e-19	1	73	17	89	0.972972972973
0039939	63	CP065316.1_1095	252	6e-05	14	56	189	231	0.666666666667
0039384	65	CP065316.1_1147	531	1.6e-05	15	48	8	41	0.507692307692
0040517	144	CP065316.1_1176	843	2.7e-05	26	128	145	225	0.708333333333
0039384	65	CP065316.1_1226	531	1.6e-05	15	48	8	41	0.507692307692
0042546	127	CP065316.1_123	113	7.7e-22	1	100	10	110	0.779527559055
0043707	64	CP065316.1_1237	115	3.8e-05	7	50	24	67	0.671875
0039384	65	CP065316.1_1240	531	1.6e-05	15	48	8	41	0.507692307692
0037176	98	CP065316.1_1246	441	1e-13	1	97	346	433	0.979591836735
0039384	65	CP065316.1_1295	531	1.6e-05	15	48	8	41	0.507692307692
0040517	144	CP065316.1_1359	479	1.6e-08	24	81	414	471	0.395833333333
0039384	65	CP065316.1_1378	531	4.4e-05	15	46	8	39	0.476923076923
0039384	65	CP065316.1_1398	531	1.6e-05	15	48	8	41	0.507692307692
0041150	134	CP065316.1_14	155	6.6e-31	4	133	15	142	0.962686567164
0039384	65	CP065316.1_1416	531	1.6e-05	15	48	8	41	0.507692307692
0035607	54	CP065316.1_1449	796	4.5e-10	4	51	739	784	0.87037037037
0037767	80	CP065316.1_1459	229	2.6e-06	2	78	152	221	0.95
0036286	54	CP065316.1_1544	763	7.4e-06	3	51	657	706	0.888888888889
0035607	54	CP065316.1_1544	763	1.2e-08	3	51	710	760	0.888888888889
0039384	65	CP065316.1_1577	531	1.6e-05	15	48	8	41	0.507692307692
0043707	64	CP065316.1_1643	181	7e-12	4	63	8	68	0.921875
0043707	64	CP065316.1_1669	241	6.8e-09	6	61	22	78	0.859375
0036955	59	CP065316.1_1847	343	4.5e-13	2	57	3	59	0.932203389831
0039384	65	CP065316.1_1871	531	1.6e-05	15	48	8	41	0.507692307692
0043095	94	CP065316.1_1874	104	2.2e-05	32	78	42	84	0.489361702128
0037456	76	CP065316.1_1889	171	2.7e-19	1	68	4	71	0.881578947368
0040266	151	CP065316.1_1915	344	2.7e-05	18	91	257	331	0.483443708609
