0043669	98	CP065311.1_1047	273	2e-06	26	76	45	95	0.510204081633
0039939	63	CP065311.1_1069	401	9.3e-09	9	54	65	110	0.714285714286
0036955	59	CP065311.1_1128	353	4.5e-16	2	59	1	60	0.966101694915
0043758	87	CP065311.1_1155	232	1.7e-12	2	68	19	84	0.758620689655
0044258	100	CP065311.1_1178	402	5e-06	12	82	11	84	0.7
0043707	64	CP065311.1_1188	103	2.9e-12	7	60	35	90	0.828125
0039939	63	CP065311.1_1234	228	3.6e-05	18	53	159	194	0.555555555556
0043707	64	CP065311.1_1247	183	6.1e-10	3	61	111	170	0.90625
0040517	144	CP065311.1_1328	171	4.6e-26	6	139	33	166	0.923611111111
0043707	64	CP065311.1_1395	336	1.1e-15	3	63	3	64	0.9375
0045032	127	CP065311.1_1396	140	4.8e-08	17	65	35	83	0.377952755906
0044258	100	CP065311.1_1473	115	2.1e-16	3	94	10	102	0.91
0038966	94	CP065311.1_1497	560	2.3e-06	31	89	6	69	0.617021276596
0040517	144	CP065311.1_1498	173	7.2e-07	26	79	5	58	0.368055555556
0043758	87	CP065311.1_1503	367	1.1e-25	2	83	2	83	0.931034482759
0042546	127	CP065311.1_1540	244	3.7e-12	1	72	53	127	0.55905511811
0037456	76	CP065311.1_1612	182	5.7e-17	1	68	22	89	0.881578947368
0036955	59	CP065311.1_181	339	1e-10	2	48	5	51	0.779661016949
0036955	59	CP065311.1_204	339	2.6e-19	3	58	5	60	0.932203389831
0044258	100	CP065311.1_319	364	4.3e-07	17	61	10	54	0.44
0040517	144	CP065311.1_434	191	2.3e-21	5	133	24	155	0.888888888889
0043758	87	CP065311.1_479	274	1.5e-16	3	75	10	75	0.827586206897
0037767	80	CP065311.1_484	254	1.5e-18	1	77	173	248	0.95
0036955	59	CP065311.1_510	353	8.8e-18	2	57	8	63	0.932203389831
0043935	94	CP065311.1_536	593	1.7e-06	4	72	2	58	0.723404255319
0039939	63	CP065311.1_544	416	9.9e-09	9	54	80	125	0.714285714286
0040517	144	CP065311.1_616	195	3.9e-10	15	78	41	104	0.4375
0042546	127	CP065311.1_664	217	5.2e-09	1	110	10	97	0.858267716535
0039384	65	CP065311.1_674	417	1.7e-05	22	58	41	77	0.553846153846
0043143	63	CP065311.1_681	79	8.1e-06	5	58	3	57	0.84126984127
0038966	94	CP065311.1_683	131	3.6e-11	12	91	8	83	0.840425531915
0036955	59	CP065311.1_693	349	1.9e-13	2	58	4	61	0.949152542373
0042546	127	CP065311.1_734	172	8.5e-19	1	103	28	108	0.803149606299
0036955	59	CP065311.1_739	342	1.9e-14	3	58	4	59	0.932203389831
0036955	59	CP065311.1_751	337	3.2e-15	3	59	3	59	0.949152542373
0036955	59	CP065311.1_766	350	3.3e-11	2	50	4	52	0.813559322034
0040586	141	CP065311.1_824	399	7.4e-06	22	83	247	306	0.432624113475
0043669	98	CP065311.1_824	399	2.9e-08	19	77	330	391	0.591836734694
0044258	100	CP065311.1_845	366	3.7e-08	14	69	244	296	0.55
0036955	59	CP065311.1_853	371	7.7e-19	2	59	9	66	0.966101694915
0040517	144	CP065311.1_859	404	5.2e-08	33	88	27	82	0.381944444444
0036955	59	CP065311.1_862	345	6.1e-18	3	58	5	60	0.932203389831
0036955	59	CP065311.1_925	344	1.7e-18	2	58	1	57	0.949152542373
0039939	63	CP065311.1_933	224	5e-05	20	52	167	199	0.507936507937
0036955	59	CP065311.1_949	343	1.4e-17	2	58	7	63	0.949152542373
0040586	141	CP065311.1_964	198	1.3e-23	36	139	31	134	0.730496453901
0041150	134	CP065311.1_98	134	3.9e-32	11	134	2	123	0.917910447761
0045030	74	CP065311.1_984	216	0.0001	9	51	43	85	0.567567567568
