HTH_5	47	CP065311.1_1047	273	2.6e-05	5	31	45	71	0.553191489362
LacI	46	CP065311.1_1128	353	8e-15	1	46	3	50	0.978260869565
LexA_DNA_bind	65	CP065311.1_1155	232	6.6e-26	2	65	17	80	0.969230769231
MarR	59	CP065311.1_1178	402	3.5e-06	5	47	17	59	0.71186440678
HTH_3	55	CP065311.1_1188	103	1.1e-15	1	54	35	89	0.963636363636
GerE	57	CP065311.1_1193	273	2.9e-15	2	56	211	265	0.947368421053
HTH_8	42	CP065311.1_122	174	4.5e-05	22	37	103	118	0.357142857143
GerE	57	CP065311.1_1234	228	2.3e-16	2	54	156	208	0.912280701754
HTH_3	55	CP065311.1_1247	183	2.5e-10	1	52	115	166	0.927272727273
GerE	57	CP065311.1_1303	235	4.6e-23	2	57	173	228	0.964912280702
Whib	64	CP065311.1_1352	93	2.8e-28	1	64	7	75	0.984375
Trans_reg_C	77	CP065311.1_1362	240	5.5e-26	1	77	163	234	0.987012987013
HTH_3	55	CP065311.1_1395	336	5.3e-16	1	55	7	61	0.981818181818
GntR	64	CP065311.1_1396	140	6.4e-17	2	64	14	76	0.96875
GerE	57	CP065311.1_143	229	8.6e-18	2	55	167	220	0.929824561404
DUF24	91	CP065311.1_1473	115	1.1e-21	1	88	19	107	0.956043956044
HTH_1	60	CP065311.1_1477	309	1.4e-18	3	59	5	61	0.933333333333
HTH_DeoR	57	CP065311.1_1503	367	3.6e-07	8	51	17	62	0.754385964912
Arg_repressor	70	CP065311.1_1612	182	2.7e-20	2	67	21	86	0.928571428571
LacI	46	CP065311.1_181	339	4.1e-11	2	44	8	50	0.913043478261
LacI	46	CP065311.1_204	339	8e-23	1	46	6	51	0.978260869565
PspC	53	CP065311.1_264	719	2.8e-15	7	52	92	142	0.849056603774
PspC	53	CP065311.1_265	490	2e-15	3	52	19	73	0.924528301887
GerE	57	CP065311.1_267	237	2e-21	1	57	174	230	0.982456140351
CSD	66	CP065311.1_30	148	4.9e-16	3	65	22	82	0.939393939394
MarR	59	CP065311.1_319	364	5.9e-06	7	47	13	53	0.677966101695
Trans_reg_C	77	CP065311.1_32	246	1.4e-24	1	77	153	238	0.987012987013
LytTR	98	CP065311.1_328	240	7.6e-21	2	97	139	229	0.969387755102
Trans_reg_C	77	CP065311.1_357	236	2.7e-28	6	77	158	229	0.922077922078
CSD	66	CP065311.1_36	71	2e-25	2	65	3	66	0.954545454545
HTH_8	42	CP065311.1_386	263	4.5e-07	16	41	205	230	0.595238095238
MarR	59	CP065311.1_434	191	3.8e-09	20	57	68	105	0.627118644068
HTH_DeoR	57	CP065311.1_479	274	1.1e-19	1	55	12	66	0.947368421053
Crp	32	CP065311.1_484	254	3.5e-06	3	31	203	231	0.875
LacI	46	CP065311.1_510	353	2.2e-18	1	46	10	55	0.978260869565
Trans_reg_C	77	CP065311.1_612	274	1.2e-29	3	77	175	247	0.961038961039
MarR	59	CP065311.1_616	195	1.6e-07	8	47	60	99	0.661016949153
MerR	38	CP065311.1_664	217	6e-09	1	38	11	47	0.973684210526
Whib	64	CP065311.1_672	163	6.5e-09	21	64	37	83	0.671875
HTH_3	55	CP065311.1_683	131	3.7e-13	1	55	25	79	0.981818181818
LacI	46	CP065311.1_693	349	4.9e-14	1	46	6	52	0.978260869565
MerR	38	CP065311.1_734	172	2.2e-11	1	38	29	65	0.973684210526
LacI	46	CP065311.1_739	342	2.8e-16	2	45	6	49	0.934782608696
LacI	46	CP065311.1_751	337	1.2e-16	1	45	4	48	0.95652173913
LacI	46	CP065311.1_766	350	3.4e-13	1	44	6	49	0.934782608696
TrmB	68	CP065311.1_824	399	2.9e-05	21	58	347	384	0.544117647059
MarR	59	CP065311.1_845	366	7.2e-06	2	51	245	294	0.830508474576
LacI	46	CP065311.1_853	371	3.9e-21	2	46	12	56	0.95652173913
MarR	59	CP065311.1_859	404	5.3e-09	6	49	26	69	0.728813559322
LacI	46	CP065311.1_862	345	1.4e-19	1	46	6	51	0.978260869565
HTH_1	60	CP065311.1_915	274	1.6e-13	25	60	1	38	0.583333333333
LacI	46	CP065311.1_925	344	1e-21	2	46	4	48	0.95652173913
GerE	57	CP065311.1_933	224	2e-15	2	55	162	215	0.929824561404
LacI	46	CP065311.1_949	343	2e-18	1	46	9	54	0.978260869565
MarR	59	CP065311.1_964	198	1.6e-13	5	59	33	87	0.915254237288
GerE	57	CP065311.1_978	261	1.5e-12	2	52	195	245	0.877192982456
FUR	120	CP065311.1_98	134	2.9e-27	5	119	4	117	0.95
