0043707	64	CP065314.1_1023	105	3.3e-10	3	62	6	66	0.921875
0038966	94	CP065314.1_1037	647	4.6e-05	25	83	390	446	0.617021276596
0037767	80	CP065314.1_1060	113	6.2e-08	8	66	36	93	0.725
0038966	94	CP065314.1_1061	270	4.5e-12	27	91	5	70	0.68085106383
0043707	64	CP065314.1_1064	109	4.4e-13	3	61	6	65	0.90625
0043707	64	CP065314.1_1086	95	7.8e-06	5	58	24	77	0.828125
0040266	151	CP065314.1_1094	298	8.1e-05	44	106	18	77	0.41059602649
0035607	54	CP065314.1_1122	500	2.8e-09	4	53	396	446	0.907407407407
0035607	54	CP065314.1_1122	500	1.5e-10	2	53	447	496	0.944444444444
0037767	80	CP065314.1_1125	242	4.1e-12	6	73	11	73	0.8375
0044258	100	CP065314.1_115	173	4e-07	23	87	15	81	0.64
0040517	144	CP065314.1_1150	303	3.8e-06	27	107	1	75	0.555555555556
0044558	59	CP065314.1_1167	347	5e-12	1	56	2	55	0.932203389831
0044558	59	CP065314.1_1182	335	1.8e-15	2	57	5	58	0.932203389831
0036286	54	CP065314.1_1197	268	4e-08	2	53	157	208	0.944444444444
0035607	54	CP065314.1_1197	268	2.2e-10	1	53	208	258	0.962962962963
0036286	54	CP065314.1_1200	290	1.2e-11	5	52	184	231	0.87037037037
0035607	54	CP065314.1_1200	290	2.4e-10	3	53	234	282	0.925925925926
0039384	65	CP065314.1_1211	237	1.3e-12	11	63	26	78	0.8
0039939	63	CP065314.1_1212	519	1.7e-05	20	58	4	42	0.603174603175
0039939	63	CP065314.1_1217	165	5.6e-05	14	55	30	71	0.650793650794
0043935	94	CP065314.1_1218	292	1.1e-08	8	81	188	268	0.776595744681
0036286	54	CP065314.1_131	546	2.5e-11	3	53	442	493	0.925925925926
0035607	54	CP065314.1_131	546	6.5e-08	2	52	494	542	0.925925925926
0043707	64	CP065314.1_1342	121	1.5e-09	14	63	27	77	0.765625
0037767	80	CP065314.1_1348	209	4.6e-08	2	66	17	75	0.8
0035318	53	CP065314.1_1384	63	6.2e-05	7	46	5	44	0.735849056604
0043707	64	CP065314.1_1385	103	7.3e-11	4	62	4	63	0.90625
0043707	64	CP065314.1_1421	72	4.6e-11	5	62	3	61	0.890625
