0044558	59	CP065318.1_100	340	8.6e-13	3	51	4	51	0.813559322034
0040266	151	CP065318.1_1021	291	6.3e-06	32	111	7	73	0.523178807947
0045032	127	CP065318.1_1036	151	9.3e-29	3	126	7	132	0.968503937008
0044258	100	CP065318.1_1045	151	1.4e-17	4	96	10	101	0.92
0044258	100	CP065318.1_1047	104	3.4e-18	3	95	5	98	0.92
0043095	94	CP065318.1_1069	106	3.4e-23	6	90	17	101	0.893617021277
0036955	59	CP065318.1_1071	315	3.6e-19	2	57	2	57	0.932203389831
0040517	144	CP065318.1_1077	165	4.7e-08	29	132	45	147	0.715277777778
0043095	94	CP065318.1_1101	111	1.2e-21	4	91	7	96	0.925531914894
0043143	63	CP065318.1_1110	75	9.8e-18	4	62	2	61	0.920634920635
0043143	63	CP065318.1_1111	96	1.5e-12	6	55	35	85	0.777777777778
0043095	94	CP065318.1_1113	117	4.1e-20	7	86	34	114	0.840425531915
0043095	94	CP065318.1_1116	104	1.2e-25	3	88	1	86	0.904255319149
0043707	64	CP065318.1_112	297	4e-07	6	61	5	60	0.859375
0043707	64	CP065318.1_1137	212	3.9e-14	3	62	3	63	0.921875
0042546	127	CP065318.1_1141	235	5e-29	1	118	2	113	0.92125984252
0044558	59	CP065318.1_1159	331	2.3e-15	1	55	3	56	0.915254237288
0040266	151	CP065318.1_1163	157	3.5e-12	25	142	2	118	0.774834437086
0040517	144	CP065318.1_1177	151	9.8e-32	4	141	5	142	0.951388888889
0036286	54	CP065318.1_1184	326	1.2e-09	5	52	164	211	0.87037037037
0035607	54	CP065318.1_1184	326	1.6e-09	4	52	215	261	0.888888888889
0037767	80	CP065318.1_1213	244	9.5e-09	21	71	18	68	0.625
0043707	64	CP065318.1_1227	294	3.9e-15	4	61	6	64	0.890625
0043707	64	CP065318.1_1233	138	1.4e-10	3	61	2	70	0.90625
0041150	134	CP065318.1_1272	146	4e-32	2	133	7	137	0.977611940299
0036286	54	CP065318.1_1276	179	5.2e-05	7	44	13	50	0.685185185185
0044258	100	CP065318.1_1298	113	7.7e-18	2	93	10	102	0.91
0043707	64	CP065318.1_1359	116	2.3e-15	3	61	5	65	0.90625
0040266	151	CP065318.1_1388	294	3.9e-05	27	103	4	76	0.503311258278
0041905	120	CP065318.1_1393	296	7.4e-05	23	86	17	76	0.525
0042546	127	CP065318.1_1403	149	6.6e-15	2	63	20	81	0.48031496063
0040266	151	CP065318.1_1415	225	2.6e-15	28	143	8	126	0.761589403974
0044558	59	CP065318.1_147	335	4.2e-16	2	58	6	60	0.949152542373
0037767	80	CP065318.1_1557	128	4e-08	2	71	11	75	0.8625
0036955	59	CP065318.1_1581	48	2.9e-11	2	40	4	42	0.64406779661
0041150	134	CP065318.1_1607	152	1.9e-37	2	134	8	142	0.985074626866
0036955	59	CP065318.1_1620	339	3.2e-15	2	57	4	60	0.932203389831
0040586	141	CP065318.1_1683	113	2.4e-15	5	118	13	112	0.801418439716
0035347	75	CP065318.1_1731	151	5.1e-23	1	70	4	73	0.92
0039384	65	CP065318.1_1754	114	0.0001	16	45	30	58	0.446153846154
0044558	59	CP065318.1_1777	340	7.5e-13	2	51	3	51	0.830508474576
0044258	100	CP065318.1_1805	123	1.1e-19	3	94	11	103	0.91
0038966	94	CP065318.1_1831	192	1.5e-05	38	76	149	187	0.404255319149
0044258	100	CP065318.1_1833	133	1.5e-07	3	98	7	98	0.95
0043758	87	CP065318.1_1854	228	1.1e-09	9	69	17	75	0.689655172414
0038753	71	CP065318.1_1904	222	1.2e-12	3	68	148	212	0.915492957746
0039384	65	CP065318.1_206	324	1.1e-10	7	64	5	63	0.876923076923
0043758	87	CP065318.1_230	351	6.3e-25	1	83	1	83	0.942528735632
0043758	87	CP065318.1_255	209	3.1e-11	4	65	7	67	0.701149425287
0043707	64	CP065318.1_38	72	2.9e-13	5	58	6	60	0.828125
0036955	59	CP065318.1_380	337	9.3e-20	3	58	6	61	0.932203389831
0043143	63	CP065318.1_39	219	1.1e-08	4	59	9	65	0.873015873016
0043758	87	CP065318.1_448	366	2.9e-11	11	66	15	68	0.632183908046
0043707	64	CP065318.1_455	282	5.3e-09	4	61	5	62	0.890625
0035347	75	CP065318.1_486	154	2.6e-17	3	63	6	66	0.8
0043143	63	CP065318.1_493	226	4.4e-05	3	60	3	62	0.904761904762
0040586	141	CP065318.1_529	152	9e-25	8	139	11	140	0.929078014184
0040517	144	CP065318.1_593	137	4.4e-29	3	132	3	134	0.895833333333
0045030	74	CP065318.1_600	215	5.5e-26	1	72	7	78	0.959459459459
0043935	94	CP065318.1_633	111	7.3e-19	6	90	9	96	0.893617021277
0041905	120	CP065318.1_67	143	1e-26	3	117	5	119	0.95
0037767	80	CP065318.1_671	234	2.3e-12	8	73	11	71	0.8125
0043707	64	CP065318.1_681	111	2.3e-12	3	62	4	65	0.921875
0045032	127	CP065318.1_773	152	1.1e-28	1	126	5	133	0.984251968504
0044258	100	CP065318.1_798	113	1.2e-17	2	94	10	103	0.92
0036955	59	CP065318.1_860	337	1.1e-14	2	57	2	58	0.932203389831
0036955	59	CP065318.1_895	312	6.1e-20	2	58	1	57	0.949152542373
0040517	144	CP065318.1_943	145	4.6e-29	2	135	10	143	0.923611111111
0043707	64	CP065318.1_944	186	9.8e-16	3	61	3	62	0.90625
