0044258	100	CP065320.1_1007	145	3.9e-15	4	98	9	103	0.94
0037244	118	CP065320.1_1031	274	1.7e-23	4	107	2	105	0.872881355932
0043143	63	CP065320.1_1040	73	7e-06	10	60	11	61	0.793650793651
0043669	98	CP065320.1_1069	120	2.5e-27	5	93	26	114	0.897959183673
0036286	54	CP065320.1_1081	284	2.7e-12	3	53	6	56	0.925925925926
0035607	54	CP065320.1_1081	284	1.4e-07	11	53	66	106	0.777777777778
0043707	64	CP065320.1_1094	119	2.3e-12	3	61	11	70	0.90625
0036286	54	CP065320.1_1104	289	8.2e-10	7	53	179	225	0.851851851852
0035607	54	CP065320.1_1104	289	7.1e-13	3	53	227	275	0.925925925926
0042546	127	CP065320.1_1123	239	9.5e-27	1	110	5	110	0.858267716535
0043707	64	CP065320.1_1142	414	2.4e-06	4	59	14	72	0.859375
0036286	54	CP065320.1_1156	505	1.4e-06	2	50	399	447	0.888888888889
0035607	54	CP065320.1_1156	505	2.8e-08	3	51	452	497	0.888888888889
0043143	63	CP065320.1_1179	111	6.1e-11	4	62	5	64	0.920634920635
0043143	63	CP065320.1_1180	108	3.7e-10	4	62	5	64	0.920634920635
0045030	74	CP065320.1_1184	210	2.2e-20	1	73	7	79	0.972972972973
0039384	65	CP065320.1_1193	318	8.8e-11	9	63	5	60	0.830769230769
0036286	54	CP065320.1_1195	299	4.4e-12	3	53	5	55	0.925925925926
0035607	54	CP065320.1_1195	299	5e-11	2	52	56	104	0.925925925926
0037244	118	CP065320.1_1215	272	2.6e-25	2	112	5	108	0.932203389831
0039384	65	CP065320.1_1224	645	8.6e-06	5	49	5	49	0.676923076923
0039384	65	CP065320.1_1224	645	8.4e-06	5	63	93	156	0.892307692308
0043935	94	CP065320.1_1228	186	8.7e-12	7	82	5	89	0.797872340426
0043707	64	CP065320.1_1233	113	2.1e-11	3	61	10	69	0.90625
0035607	54	CP065320.1_1247	394	1.9e-08	5	52	229	274	0.87037037037
0036286	54	CP065320.1_1247	394	2.3e-05	6	50	292	336	0.814814814815
0035607	54	CP065320.1_1247	394	9.4e-09	3	54	341	390	0.944444444444
0043707	64	CP065320.1_1249	151	8.5e-16	3	61	3	62	0.90625
0043758	87	CP065320.1_1276	259	2.9e-13	3	65	4	59	0.712643678161
0043758	87	CP065320.1_1278	686	4.2e-05	2	47	1	43	0.51724137931
0039384	65	CP065320.1_1278	686	8.1e-09	4	60	89	149	0.861538461538
0039939	63	CP065320.1_1289	226	4.1e-05	14	52	157	195	0.603174603175
0043758	87	CP065320.1_1298	260	6.1e-14	3	72	6	68	0.793103448276
0039384	65	CP065320.1_1307	640	3.3e-11	3	60	1	59	0.876923076923
0043758	87	CP065320.1_1309	254	8e-16	3	66	4	60	0.724137931034
0042546	127	CP065320.1_1329	122	7e-30	1	115	1	115	0.897637795276
0043758	87	CP065320.1_1337	262	1.9e-14	4	67	9	65	0.724137931034
0040266	151	CP065320.1_1368	339	3.9e-05	30	138	14	130	0.715231788079
0043758	87	CP065320.1_1385	261	3.4e-12	4	65	7	61	0.701149425287
0037767	80	CP065320.1_1388	220	2.3e-09	2	78	147	217	0.95
0037767	80	CP065320.1_1403	489	1.1e-08	8	75	17	75	0.8375
0037767	80	CP065320.1_1403	489	1.3e-10	3	74	257	323	0.8875
0043707	64	CP065320.1_1409	213	1.2e-17	3	61	3	62	0.90625
0044258	100	CP065320.1_1428	114	1.9e-22	4	97	12	105	0.93
0043707	64	CP065320.1_1430	214	1.3e-14	3	62	6	66	0.921875
0036955	59	CP065320.1_146	332	2.6e-19	2	58	3	59	0.949152542373
